xcoord,ycoord,ID_GRID,L15_KOTLY,L15_PIECE,L15_KOMINK,L15_SUMA_P,L16_KOTLY,L16_PIECE,L16_KOMINK,L16_SUMA_P,L17_KOTLY,L17_PIECE,L17_KOMINK,L17_SUMA_P,INW_DWD
19.923865247147,50.0177301331769,18021,2,0,1,3,2,0,1,3,2,0,1,3,2015-02-27
19.9252604046483,50.0177430637438,18022,1,0,2,3,1,0,2,3,1,0,2,3,2015-02-27
19.9266555631619,50.0177559775403,18023,2,0,1,3,2,0,1,3,1,0,1,2,2017-04-30
19.9294458832204,50.017781754822,18025,0,5,0,5,0,5,0,5,0,5,0,5,2015-02-27
19.9308410447628,50.0177946183072,18026,0,25,0,25,0,23,0,23,0,23,0,23,2016-12-31
19.9322362073121,50.0178074650219,18027,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9336313708672,50.0178202949661,18028,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9392120351178,50.0178714470371,18032,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9406072036815,50.0178841931283,18033,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.942002373243,50.0178969224488,18034,0,1,1,2,0,1,1,2,0,0,0,0,2017-04-30
19.943397543801,50.0179096349986,18035,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9447927153541,50.0179223307776,18036,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9461878879012,50.0179350097858,18037,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9475830614407,50.0179476720232,18038,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9489782359715,50.0179603174898,18039,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9503734114923,50.0179729461856,18040,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9517685880016,50.0179855581104,18041,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9531637654982,50.0179981532643,18042,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9545589439808,50.0180107316473,18043,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9573493038987,50.0180358381003,18045,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9587444853314,50.0180483661703,18046,0,0,2,2,0,0,2,2,0,0,1,1,2017-04-30
19.9601396677448,50.0180608774692,18047,2,2,1,5,2,2,1,5,2,2,1,5,2015-02-27
19.9615348511376,50.018073371997,18048,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9629300355085,50.0180858497537,18049,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9643252208563,50.0180983107392,18050,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9657204071795,50.0181107549536,18051,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9671155944768,50.0181231823967,18052,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.968510782747,50.0181355930687,18053,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9699059719888,50.0181479869693,18054,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9713011622008,50.0181603640987,18055,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9726963533817,50.0181727244568,18056,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9740915455302,50.0181850680435,18057,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.975486738645,50.0181973948589,18058,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9768819327247,50.0182097049028,18059,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9782771277681,50.0182219981754,18060,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9796723237739,50.0182342746765,18061,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9810675207407,50.0182465344061,18062,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9824627186673,50.0182587773641,18063,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9838579175522,50.0182710035507,18064,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9852531173943,50.0182832129657,18065,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9866483181921,50.0182954056091,18066,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9880435199444,50.0183075814808,18067,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9894387226499,50.018319740581,18068,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9908339263072,50.0183318829094,18069,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.992229130915,50.0183440084662,18070,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9936243364721,50.0183561172512,18071,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.995019542977,50.0183682092644,18072,0,4,0,4,0,4,0,4,0,4,0,4,2015-02-27
19.9964147504286,50.0183802845059,18073,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9978099588254,50.0183923429756,18074,0,6,2,8,0,6,2,8,1,5,2,8,2017-04-30
19.9992051681662,50.0184043846734,18075,0,3,0,3,0,3,0,3,1,2,0,3,2017-04-30
20.0006003784497,50.0184164095993,18076,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
20.0019955896745,50.0184284177534,18077,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0033908018393,50.0184404091355,18078,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0047860149429,50.0184523837457,18079,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0061812289838,50.018464341584,18080,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0075764439609,50.0184762826502,18081,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0089716598727,50.0184882069444,18082,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0131573132037,50.0185238791945,18085,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0145525328415,50.0185357364003,18086,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0159477534075,50.0185475768339,18087,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0187381973189,50.0185712073846,18089,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0201334206617,50.0185829975016,18090,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0215286449274,50.0185947708463,18091,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0229238701147,50.0186065274187,18092,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0243190962224,50.0186182672188,18093,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
20.0257143232492,50.0186299902466,18094,3,0,2,5,2,0,2,4,2,0,2,4,2016-12-31
20.0271095511936,50.0186416965019,18095,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
20.0285047800544,50.0186533859849,18096,3,0,1,4,3,0,1,4,3,0,0,3,2017-07-31
20.0299000098303,50.0186650586954,18097,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.03129524052,50.0186767146335,18098,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0326904721221,50.0186883537991,18099,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0340857046353,50.0186999761922,18100,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
20.0354809380584,50.0187115818127,18101,3,0,0,3,3,0,0,3,3,0,0,3,2015-02-27
20.03687617239,50.0187231706607,18102,2,0,2,4,1,0,2,3,1,0,2,3,2016-12-31
20.0382714076288,50.0187347427361,18103,5,0,1,6,3,0,1,4,2,2,0,4,2017-07-31
20.0396666437735,50.0187462980389,18104,2,0,1,3,1,0,1,2,1,0,1,2,2016-12-31
20.0410618808228,50.0187578365691,18105,1,1,1,3,1,1,1,3,1,1,1,3,2015-02-27
20.0424571187753,50.0187693583266,18106,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
20.0508285653854,50.018838136644,18112,3,0,0,3,3,0,0,3,3,0,0,3,2015-02-27
20.052223809624,50.0188495409921,18113,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0536190547554,50.0188609285673,18114,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
20.0578047954928,50.0188949906556,18117,3,0,0,3,3,0,0,3,3,0,0,3,2015-02-27
20.059200044182,50.018906311139,18118,3,0,0,3,3,0,0,3,3,0,0,3,2015-02-27
19.8024682232561,50.0174398958665,18244,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8038633136847,50.0174542857953,18245,1,0,1,2,1,0,1,2,0,0,0,0,2017-04-30
19.8052584052397,50.0174686589557,18246,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.80665349792,50.017483015348,18247,6,0,1,7,6,0,1,7,6,0,1,7,2015-02-27
19.8080485917242,50.017497354972,18248,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.8094436866509,50.0175116778276,18249,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8108387826989,50.0175259839149,18250,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8122338798667,50.0175402732338,18251,3,0,3,6,3,0,3,6,3,0,3,6,2015-02-27
19.8136289781533,50.0175545457843,18252,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.8164191780769,50.01758304058,18254,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8178142797114,50.0175972628251,18255,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.8192093824593,50.0176114683016,18256,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8206044863192,50.0176256570095,18257,1,0,0,1,0,2,0,2,0,2,0,2,2016-12-31
19.8219995912899,50.0176398289489,18258,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8247898045582,50.0176681225217,18260,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8261849128533,50.017682244155,18261,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.8289751327585,50.0177104371155,18263,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.835950701799,50.0177806260622,18268,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8401360563895,50.017822538203,18271,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.8415311767729,50.0178364753785,18272,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8429262982473,50.0178503957849,18273,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8694338118168,50.0181116973405,18292,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8708289548368,50.0181252823587,18293,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8722240989203,50.0181388506073,18294,1,0,2,3,0,0,2,2,0,0,2,2,2016-12-31
19.873619244066,50.0181524020861,18295,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8750143902726,50.018165936795,18296,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.8764095375387,50.0181794547342,18297,3,0,0,3,3,0,0,3,3,0,0,3,2015-02-27
19.8778046858631,50.0181929559035,18298,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.8791998352444,50.0182064403028,18299,4,0,0,4,1,0,0,1,1,0,0,1,2016-12-31
19.8805949856813,50.0182199079323,18300,4,0,0,4,0,0,0,0,0,0,0,0,2016-12-31
19.8819901371726,50.0182333587919,18301,3,0,0,3,1,0,0,1,1,0,0,1,2016-12-31
19.8833852897168,50.0182467928814,18302,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.8847804433127,50.018260210201,18303,3,0,0,3,0,0,0,0,0,0,0,0,2016-12-31
19.886175597959,50.0182736107505,18304,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.8889659103974,50.0183003615392,18306,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.890361068187,50.0183137117785,18307,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.8945465478211,50.018353661875,18310,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.8959417097832,50.0183669450334,18311,0,0,2,2,0,0,2,2,0,0,2,2,2014-08-29
19.8973368727852,50.0183802114215,18312,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.8987320368258,50.0183934610393,18313,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9001272019036,50.0184066938867,18314,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9043127033475,50.0184462918067,18317,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9057078725611,50.0184594575725,18318,1,0,0,1,1,0,0,1,1,0,0,1,2014-08-29
19.9071030428055,50.0184726065678,18319,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9084982140793,50.0184857387926,18320,1,0,0,1,1,0,0,1,1,0,0,1,2014-08-29
19.909893386381,50.0184988542468,18321,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9126837340635,50.0185250348435,18323,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9154740858425,50.0185511483577,18325,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9168692632649,50.0185641799587,18326,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9182644417075,50.018577194789,18327,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9196596211689,50.0185901928486,18328,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9210548016479,50.0186031741374,18329,2,0,1,3,2,0,1,3,2,0,1,3,2015-02-27
19.9224499831431,50.0186161386553,18330,2,0,1,3,2,0,1,3,2,0,1,3,2015-02-27
19.9238451656533,50.0186290864024,18331,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9252403491771,50.0186420173787,18332,2,1,3,6,2,1,3,6,0,1,3,4,2017-04-30
19.9266355337132,50.018654931584,18333,2,0,0,2,2,0,0,2,2,1,0,3,2017-04-30
19.9280307192602,50.0186678290184,18334,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.929425905817,50.0186807096819,18335,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9308210933821,50.0186935735743,18336,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9322162819543,50.0187064206958,18337,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9336114715322,50.0187192510462,18338,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9391922398749,50.0187704047367,18342,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9405874344619,50.0187831512314,18343,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9419826300467,50.0187958809549,18344,5,0,0,5,2,0,0,2,1,3,0,4,2017-04-30
19.943377826628,50.0188085939071,18345,2,0,0,2,2,0,0,2,0,0,0,0,2017-04-30
19.9447730242045,50.0188212900881,18346,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.946168222775,50.0188339694977,18347,1,0,1,2,0,0,1,1,0,0,1,1,2016-12-31
19.9475634223381,50.018846632136,18348,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9489586228925,50.018859278003,18349,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9503538244369,50.0188719070986,18350,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9517490269699,50.0188845194227,18351,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9531442304904,50.0188971149754,18352,2,0,2,4,1,0,1,2,1,0,1,2,2016-12-31
19.9545394349968,50.0189096937566,18353,4,0,1,5,3,0,1,4,3,0,1,4,2016-12-31
19.955934640488,50.0189222557663,18354,3,0,1,4,2,0,0,2,2,0,0,2,2016-12-31
19.9573298469626,50.0189348010045,18355,3,0,2,5,2,0,2,4,2,0,2,4,2016-12-31
19.9587250544194,50.0189473294711,18356,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9601202628569,50.0189598411661,18357,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9615154722739,50.0189723360895,18358,1,1,0,2,0,1,0,1,0,2,0,2,2017-04-30
19.962910682669,50.0189848142412,18359,1,0,0,1,1,0,0,1,0,0,0,0,2017-04-30
19.9643058940411,50.0189972756213,18360,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9657011063886,50.0190097202296,18361,1,0,0,1,1,0,0,1,0,0,0,0,2017-04-30
19.9670963197104,50.0190221480662,18362,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9684915340051,50.0190345591311,18363,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9698867492715,50.0190469534242,18364,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9712819655081,50.0190593309454,18365,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9726771827136,50.0190716916948,18366,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9740724008869,50.0190840356724,18367,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9754676200265,50.019096362878,18368,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9768628401312,50.0191086733117,18369,2,0,0,2,2,0,0,2,1,0,0,1,2017-04-30
19.9782580611995,50.0191209669735,18370,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9796532832303,50.0191332438632,18371,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9810485062222,50.019145503981,18372,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9824437301739,50.0191577473267,18373,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.983838955084,50.0191699739003,18374,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9852341809513,50.0191821837019,18375,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9866294077744,50.0191943767313,18376,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9908150939658,50.0192308551865,18379,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9922103245993,50.0192429811271,18380,0,1,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9936055561819,50.0192550902955,18381,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9950007887126,50.0192671826916,18382,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9963960221899,50.0192792583154,18383,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9991864919793,50.0193033592459,18385,0,2,2,4,0,2,2,4,0,2,2,4,2015-02-27
20.0005817282887,50.0193153845526,18386,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0047674428601,50.019351359838,18389,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0061626829272,50.0193633180548,18390,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0075579239305,50.0193752594991,18391,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0103484087403,50.0193990920699,18393,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0131388972789,50.0194228575503,18395,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0145341429433,50.0194347151315,18396,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0159293895359,50.01944655594,18397,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0173246370555,50.0194583799758,18398,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0187198855007,50.0194701872389,18399,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
20.0201151348703,50.0194819777291,18400,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0215103851629,50.0194937514466,18401,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
20.0229056363772,50.0195055083913,18402,4,0,1,5,2,0,1,3,2,0,1,3,2016-12-31
20.0243008885118,50.019517248563,18403,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
20.0256961415656,50.019528971962,18404,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0284866504251,50.019552368441,18406,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0312771629452,50.0195756978283,18408,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
20.0326724205746,50.0195873373624,18409,1,0,2,3,0,0,1,1,0,0,1,1,2016-12-31
20.0340676791153,50.0195989601234,18410,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0354629385658,50.0196105661114,18411,1,1,0,2,1,1,0,2,1,1,0,2,2015-02-27
20.036858198925,50.0196221553263,18412,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0382534601913,50.0196337277681,18413,0,0,1,1,0,0,1,1,0,0,0,0,2017-07-31
20.0396487223637,50.0196452834368,18414,2,0,1,3,2,0,1,3,1,0,1,2,2017-04-30
20.0410439854406,50.0196568223322,18415,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0494155828262,50.0197257034671,18421,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0508108521988,50.0197371249496,18422,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0522061224656,50.0197485296588,18423,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0536013936252,50.0197599175946,18424,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0549966656762,50.0197712887569,18425,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
20.0563919386175,50.0197826431458,18426,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8010507616247,50.0183244041443,18553,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8024458769431,50.0183388112973,18554,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8038409933894,50.0183532016815,18555,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8052361109622,50.0183675752971,18556,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8066312296603,50.0183819321438,18557,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8080263494824,50.0183962722217,18558,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8108165924931,50.018424902071,18560,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8122117156791,50.0184391918423,18561,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8136068399838,50.0184534648447,18562,4,0,1,5,3,0,0,3,3,0,0,3,2016-12-31
19.8150019654059,50.0184677210781,18563,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.816397091944,50.0184819605424,18564,3,0,0,3,3,0,0,3,2,0,0,2,2017-07-31
19.817792219597,50.0184961832378,18565,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8191873483633,50.018510389164,18566,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8205824782418,50.0185245783212,18567,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8219776092311,50.0185387507092,18568,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.8233727413299,50.0185529063281,18569,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.824767874537,50.0185670451777,18570,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9056874517506,50.0193584052817,18577,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9070826480179,50.0193715546933,18578,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9084778453146,50.0193846873338,18579,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9098730436395,50.0193978032033,18580,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9112682429911,50.0194109023016,18581,2,1,1,4,2,1,1,4,2,1,1,4,2014-08-29
19.9126634433683,50.0194239846289,18582,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9182442551057,50.0194761462258,18586,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9196394605906,50.0194891446968,18587,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9210346670932,50.0195021263966,18588,2,1,1,4,1,1,1,3,0,1,1,2,2017-04-30
19.9224298746121,50.019515091325,18589,2,1,2,5,1,1,2,4,0,1,2,3,2017-07-31
19.923825083146,50.019528039482,18590,4,0,2,6,3,0,2,5,3,0,2,5,2016-12-31
19.9252202926935,50.0195409708677,18591,1,3,2,6,1,3,2,6,1,3,2,6,2015-02-27
19.9266155032535,50.0195538854819,18592,3,1,1,5,3,1,1,5,1,1,1,3,2017-04-30
19.9280107148245,50.0195667833246,18593,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9294059274052,50.0195796643959,18594,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9308011409944,50.0195925286956,18595,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9321963555907,50.0196053762238,18596,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9335915711928,50.0196182069804,18597,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9349867877994,50.0196310209654,18598,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9363820054091,50.0196438181787,18599,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9377772240208,50.0196565986204,18600,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9391724436329,50.0196693622904,18601,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9405676642444,50.0196821091887,18602,1,0,1,2,0,0,1,1,0,0,1,1,2016-12-31
19.9419628858537,50.0196948393152,18603,3,0,0,3,3,0,0,3,2,0,0,2,2017-04-30
19.9433581084597,50.0197075526699,18604,4,0,2,6,3,0,2,5,3,0,2,5,2016-12-31
19.944753332061,50.0197202492529,18605,1,0,0,1,1,0,0,1,0,0,0,0,2017-04-30
19.9461485566563,50.019732929064,18606,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9475437822442,50.0197455921032,18607,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9489390088235,50.0197582383705,18608,4,0,0,4,2,0,0,2,2,0,0,2,2016-12-31
19.9503342363929,50.0197708678659,18609,0,3,0,3,0,3,0,3,0,0,0,0,2017-04-30
19.951729464951,50.0197834805894,18610,2,1,0,3,1,0,0,1,1,0,0,1,2016-12-31
19.9531246944965,50.0197960765408,18611,5,0,2,7,4,0,1,5,3,0,1,4,2017-04-30
19.9545199250281,50.0198086557203,18612,5,1,2,8,5,2,2,9,5,2,2,9,2016-12-31
19.9559151565445,50.0198212181277,18613,6,0,0,6,4,0,0,4,2,0,0,2,2017-04-30
19.9573103890444,50.0198337637631,18614,5,0,2,7,2,0,1,3,2,0,0,2,2017-04-30
19.9587056225265,50.0198462926263,18615,3,0,1,4,3,0,1,4,3,0,1,4,2015-02-27
19.9601008569895,50.0198588047175,18616,2,2,0,4,2,2,0,4,2,2,0,4,2015-02-27
19.961496092432,50.0198713000365,18617,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9628913288527,50.0198837785833,18618,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9642865662503,50.0198962403579,18619,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9656818046236,50.0199086853602,18620,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9670770439711,50.0199211135903,18621,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9684722842916,50.0199335250481,18622,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9698675255838,50.0199459197336,18623,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.972658011078,50.0199706587875,18625,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9740532552773,50.0199830031558,18626,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
